locus_tag	ftype	length_bp	gene	EC_number	COG	product
AKMGFOCH_03947	CDS	2103	fusA_1		COG0480	Elongation factor G
AKMGFOCH_03948	CDS	471	rpsG		COG0049	30S ribosomal protein S7
AKMGFOCH_03949	CDS	378	rpsL		COG0048	30S ribosomal protein S12
AKMGFOCH_03950	CDS	702	ompR_3			Transcriptional regulatory protein OmpR
AKMGFOCH_03951	CDS	717	phoP_5		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
AKMGFOCH_03952	CDS	1110				hypothetical protein
AKMGFOCH_03953	CDS	2325	sasA_10	2.7.-.-		Adaptive-response sensory-kinase SasA
AKMGFOCH_03954	CDS	1329				hypothetical protein
AKMGFOCH_03955	CDS	396				hypothetical protein
AKMGFOCH_03956	CDS	4245	rpoC	2.7.7.6		DNA-directed RNA polymerase subunit beta'
AKMGFOCH_03957	CDS	4113	rpoB	2.7.7.6		DNA-directed RNA polymerase subunit beta
AKMGFOCH_03958	CDS	381	rplL		COG0222	50S ribosomal protein L7/L12
AKMGFOCH_03959	CDS	525	rplJ		COG0244	50S ribosomal protein L10
AKMGFOCH_03960	CDS	702	rplA		COG0081	50S ribosomal protein L1
AKMGFOCH_03961	CDS	432	rplK		COG0080	50S ribosomal protein L11
AKMGFOCH_03962	CDS	534	nusG		COG0250	Transcription termination/antitermination protein NusG
AKMGFOCH_03963	CDS	264	secE		COG0690	Protein translocase subunit SecE
AKMGFOCH_03964	tRNA	76				tRNA-Trp(cca)
AKMGFOCH_03965	CDS	1191	tufA_2		COG0050	Elongation factor Tu
AKMGFOCH_03966	tRNA	75				tRNA-Thr(ggt)
AKMGFOCH_03967	tRNA	74				tRNA-Gly(tcc)
AKMGFOCH_03968	tRNA	87				tRNA-Tyr(gta)
AKMGFOCH_03969	CDS	1164	mdh_1	1.1.1.244		NAD-dependent methanol dehydrogenase
AKMGFOCH_03970	CDS	1392	sad	1.2.1.16	COG1012	Succinate semialdehyde dehydrogenase [NAD(P)+] Sad
AKMGFOCH_03971	CDS	1386	ipuC	6.3.2.-		Glutamate--isopropylamine ligase
AKMGFOCH_03972	CDS	807	cysQ_2	3.1.3.7		3'(2'),5'-bisphosphate nucleotidase CysQ
AKMGFOCH_03973	CDS	1011			COG1840	putative protein
AKMGFOCH_03974	CDS	1008	potA_4	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
AKMGFOCH_03975	CDS	1683				hypothetical protein
AKMGFOCH_03976	CDS	762	glcR		COG1349	HTH-type transcriptional repressor GlcR
AKMGFOCH_03977	CDS	1002				hypothetical protein
AKMGFOCH_03978	CDS	1596	glpE_3	2.8.1.1		Thiosulfate sulfurtransferase GlpE
AKMGFOCH_03979	CDS	1212	metC_3	4.4.1.13	COG0626	Cystathionine beta-lyase
AKMGFOCH_03980	CDS	588				hypothetical protein
AKMGFOCH_03981	CDS	882	hdfR_11			HTH-type transcriptional regulator HdfR
AKMGFOCH_03982	CDS	1005	ansA	3.5.1.1	COG0252	L-asparaginase
AKMGFOCH_03983	CDS	918	parB		COG1475	putative chromosome-partitioning protein ParB
AKMGFOCH_03984	CDS	816				hypothetical protein
AKMGFOCH_03985	CDS	798	parA_2			Chromosome partitioning protein ParA
AKMGFOCH_03986	CDS	690	rsmG	2.1.1.170	COG0357	Ribosomal RNA small subunit methyltransferase G
AKMGFOCH_03987	CDS	1920	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
AKMGFOCH_03988	CDS	207	cspA_3		COG1278	Cold shock protein CspA
AKMGFOCH_03989	CDS	1032				hypothetical protein
AKMGFOCH_03990	CDS	1167	ybdL	2.6.1.88	COG0436	Methionine aminotransferase
AKMGFOCH_03991	CDS	1527				hypothetical protein
AKMGFOCH_03992	CDS	438				hypothetical protein
AKMGFOCH_03993	CDS	999				hypothetical protein
AKMGFOCH_03994	CDS	1485	qseC_2	2.7.13.3		Sensor protein QseC
AKMGFOCH_03995	CDS	678	tctD_1		COG0745	Transcriptional regulatory protein tctD
AKMGFOCH_03996	CDS	1392	clcB_2		COG0038	Voltage-gated ClC-type chloride channel ClcB
AKMGFOCH_03997	CDS	465				hypothetical protein
AKMGFOCH_03998	CDS	1353	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
AKMGFOCH_03999	CDS	1587	gsiB_7		COG0747	Glutathione-binding protein GsiB
AKMGFOCH_04000	CDS	930	gsiC_7		COG0601	Glutathione transport system permease protein GsiC
AKMGFOCH_04001	CDS	918	ddpC_2		COG1173	putative D,D-dipeptide transport system permease protein DdpC
AKMGFOCH_04002	CDS	996	oppD_5		COG0444	Oligopeptide transport ATP-binding protein OppD
AKMGFOCH_04003	CDS	1017	gsiA_8	7.4.2.10	COG1123	Glutathione import ATP-binding protein GsiA
AKMGFOCH_04004	CDS	1203	hipO_1	3.5.1.32	COG1473	Hippurate hydrolase
AKMGFOCH_04005	CDS	915	tauD_1	1.14.11.17	COG2175	Alpha-ketoglutarate-dependent taurine dioxygenase
AKMGFOCH_04006	CDS	186				hypothetical protein
AKMGFOCH_04007	CDS	957	cysK	2.5.1.47		Cysteine synthase
AKMGFOCH_04008	CDS	1446	katA	1.11.1.6	COG0753	Catalase
AKMGFOCH_04009	CDS	1686	yidC			Membrane protein insertase YidC
AKMGFOCH_04010	CDS	372	rnpA	3.1.26.5		Ribonuclease P protein component
AKMGFOCH_04011	CDS	135	rpmH		COG0230	50S ribosomal protein L34
AKMGFOCH_04012	CDS	1461	dnaA		COG0593	Chromosomal replication initiator protein DnaA
AKMGFOCH_04013	CDS	1110	dnaN		COG0592	Beta sliding clamp
AKMGFOCH_04014	CDS	2448	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
AKMGFOCH_04015	CDS	1173	ydhC			Inner membrane transport protein YdhC
AKMGFOCH_04016	CDS	897	dmlR_28			HTH-type transcriptional regulator DmlR
AKMGFOCH_04017	CDS	924	dmlR_29			HTH-type transcriptional regulator DmlR
AKMGFOCH_04018	CDS	687				hypothetical protein
AKMGFOCH_04019	CDS	1593	entS_2			Enterobactin exporter EntS
AKMGFOCH_04020	CDS	705	yhhW_2	1.13.11.24	COG1741	Quercetin 2,3-dioxygenase
AKMGFOCH_04021	CDS	261				hypothetical protein
AKMGFOCH_04022	CDS	1896	nfdA_2	3.5.1.91		N-substituted formamide deformylase
AKMGFOCH_04023	CDS	450				hypothetical protein
AKMGFOCH_04024	CDS	933	occR_6			Octopine catabolism/uptake operon regulatory protein OccR
AKMGFOCH_04025	CDS	909	gltI_1		COG0834	Glutamate/aspartate import solute-binding protein
AKMGFOCH_04026	CDS	753	gltJ_2		COG0765	Glutamate/aspartate import permease protein GltJ
AKMGFOCH_04027	CDS	690	gltK_1		COG0765	Glutamate/aspartate import permease protein GltK
AKMGFOCH_04028	CDS	759	glnQ_10			Glutamine transport ATP-binding protein GlnQ
AKMGFOCH_04029	CDS	1059	ltaA	4.1.2.49		L-allo-threonine aldolase
AKMGFOCH_04030	CDS	906	eamA_2		COG0697	putative amino-acid metabolite efflux pump
AKMGFOCH_04031	CDS	285	acyP	3.6.1.7	COG1254	Acylphosphatase
AKMGFOCH_04032	CDS	897				hypothetical protein
AKMGFOCH_04033	CDS	1164	lldD	1.1.-.-	COG1304	L-lactate dehydrogenase
AKMGFOCH_04034	CDS	957				IS110 family transposase ISPpu10
AKMGFOCH_04035	CDS	843	kdgR_7			Pectin degradation repressor protein KdgR
AKMGFOCH_04036	CDS	1071	btuD_11	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
AKMGFOCH_04037	CDS	888	potB_2		COG1176	Spermidine/putrescine transport system permease protein PotB
AKMGFOCH_04038	CDS	795				hypothetical protein
AKMGFOCH_04039	CDS	330				hypothetical protein
AKMGFOCH_04040	CDS	1380	hcnB_2	1.4.99.5		Hydrogen cyanide synthase subunit HcnB
AKMGFOCH_04041	CDS	1173	abo_2	1.5.3.19		4-methylaminobutanoate oxidase (formaldehyde-forming)
AKMGFOCH_04042	CDS	1068				hypothetical protein
AKMGFOCH_04043	CDS	939	ghrA_1	1.1.1.79	COG0111	Glyoxylate/hydroxypyruvate reductase A
AKMGFOCH_04044	CDS	834	sbmC			DNA gyrase inhibitor
AKMGFOCH_04045	CDS	897	pcpR_7			PCP degradation transcriptional activation protein
AKMGFOCH_04046	CDS	981				hypothetical protein
AKMGFOCH_04047	CDS	2058	apc3_2	6.4.1.8	COG0145	Acetophenone carboxylase gamma subunit
AKMGFOCH_04048	CDS	1731				hypothetical protein
AKMGFOCH_04049	CDS	798				hypothetical protein
AKMGFOCH_04050	CDS	1032				hypothetical protein
AKMGFOCH_04051	CDS	1056	potA_5	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
AKMGFOCH_04052	CDS	867	potB_3		COG1176	Spermidine/putrescine transport system permease protein PotB
AKMGFOCH_04053	CDS	804	ydcV_2			Inner membrane ABC transporter permease protein YdcV
AKMGFOCH_04054	CDS	1158	hcnC_2	1.4.99.5	COG0665	Hydrogen cyanide synthase subunit HcnC
AKMGFOCH_04055	CDS	309				hypothetical protein
AKMGFOCH_04056	CDS	1443	hcnB_3	1.4.99.5		Hydrogen cyanide synthase subunit HcnB
AKMGFOCH_04057	CDS	1164	hcnC_3	1.4.99.5		Hydrogen cyanide synthase subunit HcnC
AKMGFOCH_04058	CDS	387				hypothetical protein
AKMGFOCH_04059	CDS	1281	codA	3.5.4.1	COG0402	Cytosine deaminase
AKMGFOCH_04060	CDS	951				hypothetical protein
AKMGFOCH_04061	CDS	1074				hypothetical protein
AKMGFOCH_04062	CDS	1530	fruK	7.5.2.-	COG1129	Fructose import ATP-binding protein FruK
AKMGFOCH_04063	CDS	1032				Purine-binding protein
AKMGFOCH_04064	CDS	921				hypothetical protein
AKMGFOCH_04065	CDS	927				hypothetical protein
AKMGFOCH_04066	CDS	612				hypothetical protein
AKMGFOCH_04067	CDS	453				hypothetical protein
AKMGFOCH_04068	CDS	570				hypothetical protein
AKMGFOCH_04069	CDS	498				hypothetical protein
AKMGFOCH_04070	CDS	681	slmA_3			Nucleoid occlusion factor SlmA
AKMGFOCH_04071	CDS	1209	yfcJ_1			putative MFS-type transporter YfcJ
AKMGFOCH_04072	CDS	720	ribB	4.1.99.12	COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase
AKMGFOCH_04073	CDS	957				IS110 family transposase ISPpu10
AKMGFOCH_04074	CDS	522				hypothetical protein
AKMGFOCH_04075	CDS	921				hypothetical protein
AKMGFOCH_04076	CDS	471	lrp_6		COG1522	Leucine-responsive regulatory protein
AKMGFOCH_04077	CDS	1821	ilvI_1	2.2.1.6	COG0028	Acetolactate synthase isozyme 3 large subunit
AKMGFOCH_04078	CDS	783	gno_3	1.1.1.-		Gluconate 5-dehydrogenase
AKMGFOCH_04079	CDS	855	ribX_3			Riboflavin transport system permease protein RibX
AKMGFOCH_04080	CDS	771	nrtC	7.3.2.4	COG0715	Nitrate import ATP-binding protein NrtC
AKMGFOCH_04081	CDS	1059				hypothetical protein
AKMGFOCH_04082	CDS	2652	topB_2	5.6.2.1		DNA topoisomerase 3
AKMGFOCH_04083	CDS	2658				hypothetical protein
AKMGFOCH_04084	CDS	882	gluQ	6.1.1.-	COG0008	Glutamyl-Q tRNA(Asp) synthetase
AKMGFOCH_04085	CDS	459	smg			Protein Smg
AKMGFOCH_04086	CDS	2025				hypothetical protein
AKMGFOCH_04087	CDS	963				hypothetical protein
AKMGFOCH_04088	CDS	1140		4.1.2.42		D-threonine aldolase
AKMGFOCH_04089	CDS	1392				hypothetical protein
AKMGFOCH_04090	CDS	738	glnQ_11			Glutamine transport ATP-binding protein GlnQ
AKMGFOCH_04091	CDS	657	yecS_6		COG0765	L-cystine transport system permease protein YecS
AKMGFOCH_04092	CDS	669	yecS_7		COG0765	L-cystine transport system permease protein YecS
AKMGFOCH_04093	CDS	783	fliY_2		COG0834	L-cystine-binding protein FliY
AKMGFOCH_04094	CDS	330				hypothetical protein
AKMGFOCH_04095	CDS	966				hypothetical protein
AKMGFOCH_04096	CDS	1194	argD_2	2.6.1.11	COG4992	Acetylornithine aminotransferase
AKMGFOCH_04097	CDS	1905				hypothetical protein
AKMGFOCH_04098	CDS	333				hypothetical protein
AKMGFOCH_04099	CDS	957	rhaS_7			HTH-type transcriptional activator RhaS
AKMGFOCH_04100	CDS	342				hypothetical protein
AKMGFOCH_04101	CDS	429				hypothetical protein
AKMGFOCH_04102	CDS	426				hypothetical protein
AKMGFOCH_04103	CDS	402	vapC2	3.1.-.-	COG1487	Ribonuclease VapC2
AKMGFOCH_04104	CDS	273				hypothetical protein
AKMGFOCH_04105	CDS	387				hypothetical protein
AKMGFOCH_04106	CDS	702				hypothetical protein
AKMGFOCH_04107	CDS	633	rhtB_4		COG1280	Homoserine/homoserine lactone efflux protein
AKMGFOCH_04108	CDS	528				hypothetical protein
AKMGFOCH_04109	CDS	576				hypothetical protein
AKMGFOCH_04110	CDS	951				hypothetical protein
AKMGFOCH_04111	CDS	732	lutR_5		COG2186	HTH-type transcriptional regulator LutR
AKMGFOCH_04112	CDS	1392	ribZ_3			Riboflavin transporter RibZ
AKMGFOCH_04113	CDS	2430	fpvA_5		COG4773	Ferripyoverdine receptor
AKMGFOCH_04114	CDS	972				hypothetical protein
AKMGFOCH_04115	CDS	546	fecI_17		COG1595	putative RNA polymerase sigma factor FecI
AKMGFOCH_04116	CDS	1644		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
AKMGFOCH_04117	CDS	1065				hypothetical protein
AKMGFOCH_04118	CDS	1227	bbsG	1.3.8.3		(R)-benzylsuccinyl-CoA dehydrogenase
AKMGFOCH_04119	CDS	762	kduD	1.1.1.127		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
AKMGFOCH_04120	CDS	2142	FCS1_2	6.2.1.34		Trans-feruloyl-CoA synthase FCS1
AKMGFOCH_04121	CDS	972				hypothetical protein
AKMGFOCH_04122	CDS	342				hypothetical protein
AKMGFOCH_04123	CDS	1149				hypothetical protein
AKMGFOCH_04124	CDS	771	xynR_6		COG1414	HTH-type transcriptional regulator XynR
AKMGFOCH_04125	CDS	2181				hypothetical protein
AKMGFOCH_04126	CDS	234				hypothetical protein
AKMGFOCH_04127	CDS	2145	plcN_3	3.1.4.3	COG3511	Non-hemolytic phospholipase C
AKMGFOCH_04128	CDS	906	cmpR_7			HTH-type transcriptional activator CmpR
AKMGFOCH_04129	CDS	822	phnX_1	3.11.1.1	COG0637	Phosphonoacetaldehyde hydrolase
AKMGFOCH_04130	CDS	1086	adh1	1.1.1.192	COG1454	Long-chain-alcohol dehydrogenase 1
AKMGFOCH_04131	CDS	819	phnE_4		COG3639	Phosphate-import permease protein PhnE
AKMGFOCH_04132	CDS	789	phnC_3	7.3.2.1	COG3638	Phosphate-import ATP-binding protein PhnC
AKMGFOCH_04133	CDS	885	phnD2		COG3221	putative ABC transporter phosphonate/phosphite binding protein PhnD2
AKMGFOCH_04134	CDS	888	cmpR_8			HTH-type transcriptional activator CmpR
AKMGFOCH_04135	CDS	1221	entS_3		COG0477	Enterobactin exporter EntS
AKMGFOCH_04136	CDS	1770	apc4_2	6.4.1.8	COG0146	Acetophenone carboxylase delta subunit
AKMGFOCH_04137	CDS	2085	apc3_3	6.4.1.8	COG0145	Acetophenone carboxylase gamma subunit
AKMGFOCH_04138	CDS	948	nphR_2			Transcriptional activator NphR
AKMGFOCH_04139	CDS	411				hypothetical protein
AKMGFOCH_04140	CDS	798				hypothetical protein
AKMGFOCH_04141	CDS	2016	accA1_1		COG4770	Acetyl-/propionyl-coenzyme A carboxylase alpha chain
AKMGFOCH_04142	CDS	1608		2.1.3.1	COG4799	Methylmalonyl-CoA carboxyltransferase 12S subunit
AKMGFOCH_04143	CDS	1182	thlA_2	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
AKMGFOCH_04144	CDS	1875	aceK	2.7.11.5	COG4579	Isocitrate dehydrogenase kinase/phosphatase
AKMGFOCH_04145	CDS	1179	acdA_2	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
AKMGFOCH_04146	CDS	1179	hipO_2	3.5.1.32	COG1473	Hippurate hydrolase
AKMGFOCH_04147	CDS	972				hypothetical protein
AKMGFOCH_04148	CDS	333				hypothetical protein
AKMGFOCH_04149	CDS	384				hypothetical protein
AKMGFOCH_04150	CDS	1068				hypothetical protein
AKMGFOCH_04151	CDS	627	leuE_4		COG1280	Leucine efflux protein
AKMGFOCH_04152	CDS	699	nfnB	1.-.-.-	COG0778	Nitroreductase NfnB
AKMGFOCH_04153	CDS	1194	metC_4	4.4.1.13	COG0626	Cystathionine beta-lyase
AKMGFOCH_04154	CDS	960				hypothetical protein
AKMGFOCH_04155	CDS	1212				hypothetical protein
AKMGFOCH_04156	CDS	633	dsbA			Thiol:disulfide interchange protein DsbA
AKMGFOCH_04157	CDS	711				hypothetical protein
AKMGFOCH_04158	CDS	1701	argS	6.1.1.19		Arginine--tRNA ligase
AKMGFOCH_04159	CDS	345				hypothetical protein
AKMGFOCH_04160	CDS	318				hypothetical protein
AKMGFOCH_04161	CDS	801	lacG			Lactose transport system permease protein LacG
AKMGFOCH_04162	CDS	876	ugpA_2		COG1175	sn-glycerol-3-phosphate transport system permease protein UgpA
AKMGFOCH_04163	CDS	1296	ugpB_2		COG1653	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
AKMGFOCH_04164	CDS	1056	msiK	7.5.2.-	COG3839	Diacetylchitobiose uptake system ATP-binding protein MsiK
AKMGFOCH_04165	CDS	798	cpdA_1	3.1.4.53	COG1409	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
AKMGFOCH_04166	CDS	1014	cytR		COG1609	HTH-type transcriptional repressor CytR
AKMGFOCH_04167	CDS	1329	amiD_2	3.5.1.4	COG0154	Putative amidase AmiD
AKMGFOCH_04168	CDS	1707	leuA_2	2.3.3.13	COG0119	2-isopropylmalate synthase
AKMGFOCH_04169	CDS	978				hypothetical protein
AKMGFOCH_04170	CDS	651				hypothetical protein
AKMGFOCH_04171	CDS	1428	rpoN_2		COG1508	RNA polymerase sigma-54 factor
AKMGFOCH_04172	CDS	207				hypothetical protein
AKMGFOCH_04173	CDS	279	relE2		COG3668	Toxin RelE2
AKMGFOCH_04174	CDS	282				hypothetical protein
AKMGFOCH_04175	CDS	921	gltC_7			HTH-type transcriptional regulator GltC
AKMGFOCH_04176	CDS	915				hypothetical protein
AKMGFOCH_04177	CDS	477	bfr	1.16.3.1	COG2193	Bacterioferritin
AKMGFOCH_04178	CDS	687				hypothetical protein
AKMGFOCH_04179	CDS	1608	prfC		COG4108	Peptide chain release factor 3
AKMGFOCH_04180	CDS	630	rhtB_5		COG1280	Homoserine/homoserine lactone efflux protein
AKMGFOCH_04181	CDS	1512	rhlE_1	3.6.4.13		ATP-dependent RNA helicase RhlE
AKMGFOCH_04182	CDS	177				hypothetical protein
AKMGFOCH_04183	CDS	1473	ydgA_1		COG5339	Protein YdgA
AKMGFOCH_04184	CDS	1440	ydgA_2		COG5339	Protein YdgA
AKMGFOCH_04185	CDS	1209			COG1228	putative protein
AKMGFOCH_04186	CDS	1728	gsiA_9	7.4.2.10	COG1123	Glutathione import ATP-binding protein GsiA
AKMGFOCH_04187	CDS	927	dppC_3		COG1173	Dipeptide transport system permease protein DppC
AKMGFOCH_04188	CDS	972	dppB_6		COG0601	Dipeptide transport system permease protein DppB
AKMGFOCH_04189	CDS	1608	gsiB_8		COG0747	Glutathione-binding protein GsiB
AKMGFOCH_04190	CDS	1371				hypothetical protein
AKMGFOCH_04191	CDS	1431				putative membrane protein
AKMGFOCH_04192	CDS	888	rhaS_8			HTH-type transcriptional activator RhaS
AKMGFOCH_04193	CDS	894				hypothetical protein
AKMGFOCH_04194	CDS	1209	egtE_1	4.4.-.-		hercynylcysteine sulfoxide lyase
AKMGFOCH_04195	CDS	474				hypothetical protein
AKMGFOCH_04196	CDS	903	gcvA_9			Glycine cleavage system transcriptional activator
AKMGFOCH_04197	CDS	414				hypothetical protein
AKMGFOCH_04198	tRNA	76				tRNA-Asn(gtt)
AKMGFOCH_04199	CDS	1389	gntT		COG2610	High-affinity gluconate transporter
AKMGFOCH_04200	CDS	207				hypothetical protein
AKMGFOCH_04201	CDS	759				hypothetical protein
AKMGFOCH_04202	tRNA	76				tRNA-Thr(tgt)
AKMGFOCH_04203	CDS	645				hypothetical protein
AKMGFOCH_04204	CDS	444				hypothetical protein
AKMGFOCH_04205	CDS	612	sspA		COG0625	Stringent starvation protein A
AKMGFOCH_04206	CDS	855				hypothetical protein
AKMGFOCH_04207	CDS	1389	fbcH		COG1290	Cytochrome b/c1
AKMGFOCH_04208	CDS	642				hypothetical protein
AKMGFOCH_04209	CDS	459	mscL		COG1970	Large-conductance mechanosensitive channel
AKMGFOCH_04210	CDS	777			COG0327	GTP cyclohydrolase 1 type 2 
AKMGFOCH_04211	CDS	1161	degP_2	3.4.21.107	COG0265	Periplasmic serine endoprotease DegP
AKMGFOCH_04212	CDS	390				hypothetical protein
AKMGFOCH_04213	CDS	792	tatC		COG0805	Sec-independent protein translocase protein TatC
AKMGFOCH_04214	CDS	600	tatB			Sec-independent protein translocase protein TatB
AKMGFOCH_04215	CDS	228	tatA			Sec-independent protein translocase protein TatA
AKMGFOCH_04216	CDS	369		3.9.1.-	COG0537	Purine nucleoside phosphoramidase
AKMGFOCH_04217	CDS	351	hisE	3.6.1.31	COG0140	Phosphoribosyl-ATP pyrophosphatase
AKMGFOCH_04218	CDS	405	hisI	3.5.4.19		Phosphoribosyl-AMP cyclohydrolase
AKMGFOCH_04219	CDS	819	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
AKMGFOCH_04220	CDS	741	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
AKMGFOCH_04221	CDS	699	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
AKMGFOCH_04222	CDS	588	hisB		COG0131	Histidine biosynthesis bifunctional protein HisB
AKMGFOCH_04223	CDS	1092	hisC2	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase 2
AKMGFOCH_04224	CDS	1305	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
AKMGFOCH_04225	CDS	675	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
AKMGFOCH_04226	CDS	1281	murA_2	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
AKMGFOCH_04227	CDS	246	ibaG		COG5007	Acid stress protein IbaG
AKMGFOCH_04228	CDS	813	yadH_2		COG0842	Inner membrane transport permease YadH
AKMGFOCH_04229	CDS	798	btuD_12	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
AKMGFOCH_04230	CDS	630	mlaC		COG2854	Intermembrane phospholipid transport system binding protein MlaC
AKMGFOCH_04231	CDS	810	mlaA		COG2853	Intermembrane phospholipid transport system lipoprotein MlaA
AKMGFOCH_04232	CDS	501	mlaD		COG1463	Intermembrane phospholipid transport system binding protein MlaD
AKMGFOCH_04233	CDS	789	mlaE		COG0767	Intermembrane phospholipid transport system permease protein MlaE
AKMGFOCH_04234	CDS	837	mlaF	3.6.3.-	COG1127	Intermembrane phospholipid transport system ATP-binding protein MlaF
AKMGFOCH_04235	CDS	1062	pnoA_1	1.13.12.-		Nitronate monooxygenase
AKMGFOCH_04236	CDS	978				hypothetical protein
AKMGFOCH_04237	CDS	1227				hypothetical protein
AKMGFOCH_04238	CDS	873	gltR_3		COG0583	HTH-type transcriptional regulator GltR
AKMGFOCH_04239	CDS	642	ompW		COG3047	Outer membrane protein W
AKMGFOCH_04240	CDS	918	hdfR_12			HTH-type transcriptional regulator HdfR
AKMGFOCH_04241	CDS	771	pxpA_1	3.5.2.9	COG1540	5-oxoprolinase subunit A
AKMGFOCH_04242	CDS	243	accB_1		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
AKMGFOCH_04243	CDS	1389	accC_1	6.3.4.14	COG0439	Biotin carboxylase
AKMGFOCH_04244	CDS	876	pxpB_1	3.5.2.9	COG2049	5-oxoprolinase subunit B
AKMGFOCH_04245	CDS	990	pxpC_1	3.5.2.9	COG1984	5-oxoprolinase subunit C
AKMGFOCH_04246	CDS	1338				hypothetical protein
AKMGFOCH_04247	CDS	1467	gltD	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
AKMGFOCH_04248	CDS	4740	gltB	1.4.7.1		Ferredoxin-dependent glutamate synthase 1
AKMGFOCH_04249	CDS	810				hypothetical protein
AKMGFOCH_04250	CDS	864	fghA	3.1.2.12	COG0627	S-formylglutathione hydrolase
AKMGFOCH_04251	CDS	690				hypothetical protein
AKMGFOCH_04252	CDS	885	rpoH		COG0568	RNA polymerase sigma factor RpoH
AKMGFOCH_04253	CDS	843	cpdA_2	3.1.4.53	COG1409	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
AKMGFOCH_04254	CDS	2772	nhaP2			K(+)/H(+) antiporter NhaP2
AKMGFOCH_04255	CDS	807	idi	5.3.3.2		Isopentenyl-diphosphate Delta-isomerase
AKMGFOCH_04256	CDS	1158				hypothetical protein
AKMGFOCH_04257	CDS	1608	ctaD	1.9.3.1	COG0843	Cytochrome c oxidase subunit 1
AKMGFOCH_04258	CDS	129				hypothetical protein
AKMGFOCH_04259	CDS	225				hypothetical protein
AKMGFOCH_04260	CDS	876	ctaE	1.9.3.1	COG1845	Cytochrome c oxidase subunit 3
AKMGFOCH_04261	CDS	201				hypothetical protein
AKMGFOCH_04262	CDS	798				hypothetical protein
AKMGFOCH_04263	CDS	636				hypothetical protein
AKMGFOCH_04264	CDS	1035	ctaA	1.3.-.-		Heme A synthase
AKMGFOCH_04265	CDS	891	ctaB	2.5.1.141	COG0109	Protoheme IX farnesyltransferase
AKMGFOCH_04266	CDS	606	ypmQ_3		COG1999	SCO1 protein 
AKMGFOCH_04267	CDS	222				hypothetical protein
AKMGFOCH_04268	CDS	672				hypothetical protein
AKMGFOCH_04269	CDS	795				hypothetical protein
AKMGFOCH_04270	CDS	1374	glmU			Bifunctional protein GlmU
AKMGFOCH_04271	CDS	1392	ribZ_4			Riboflavin transporter RibZ
AKMGFOCH_04272	CDS	1323	rkpK	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
AKMGFOCH_04273	CDS	1062	mshA_5	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
AKMGFOCH_04274	CDS	546				hypothetical protein
AKMGFOCH_04275	CDS	318				hypothetical protein
AKMGFOCH_04276	CDS	489	lrp_7		COG1522	Leucine-responsive regulatory protein
AKMGFOCH_04277	CDS	1833	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
AKMGFOCH_04278	CDS	1020	adhT_3	1.1.1.1		Alcohol dehydrogenase
AKMGFOCH_04279	CDS	315				hypothetical protein
