locus_tag	ftype	length_bp	gene	EC_number	COG	product
APNAJNJK_03297	CDS	1932	lcfB_2	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
APNAJNJK_03298	CDS	987				hypothetical protein
APNAJNJK_03299	CDS	1062	cuyA	4.4.1.25	COG2515	L-cysteate sulfo-lyase
APNAJNJK_03300	CDS	687	rspR_5		COG1802	HTH-type transcriptional repressor RspR
APNAJNJK_03301	CDS	447	teaD_2		COG0589	TRAP-T-associated universal stress protein TeaD
APNAJNJK_03302	CDS	876	hdfR_9			HTH-type transcriptional regulator HdfR
APNAJNJK_03303	CDS	1530	smvA			Methyl viologen resistance protein SmvA
APNAJNJK_03304	CDS	468	nicR		COG1846	HTH-type transcriptional repressor NicR
APNAJNJK_03305	CDS	1317	naiP			Putative niacin/nicotinamide transporter NaiP
APNAJNJK_03306	CDS	1557	nicB_1	1.17.2.1	COG1529	Nicotinate dehydrogenase subunit B
APNAJNJK_03307	CDS	531	nicA	1.17.2.1	COG2080	Nicotinate dehydrogenase subunit A
APNAJNJK_03308	CDS	1158	nicC	1.14.13.114		6-hydroxynicotinate 3-monooxygenase
APNAJNJK_03309	CDS	834	nicD	3.5.1.106		N-formylmaleamate deformylase
APNAJNJK_03310	CDS	1074	nicX	1.13.11.9	COG2309	2,5-dihydroxypyridine 5,6-dioxygenase
APNAJNJK_03311	CDS	654	nicF	3.5.1.107	COG1335	Maleamate amidohydrolase
APNAJNJK_03312	CDS	2313	nicB_2	1.17.2.1	COG1529	Nicotinate dehydrogenase subunit B
APNAJNJK_03313	CDS	1287	mdeA_1	4.4.1.11		L-methionine gamma-lyase
APNAJNJK_03314	CDS	513	decR_2		COG1522	DNA-binding transcriptional activator DecR
APNAJNJK_03315	CDS	1119				Outer membrane porin protein
APNAJNJK_03316	CDS	714	msiK_2	7.5.2.-	COG3839	Diacetylchitobiose uptake system ATP-binding protein MsiK
APNAJNJK_03317	CDS	972			COG1840	putative protein
APNAJNJK_03318	CDS	1656				hypothetical protein
APNAJNJK_03319	CDS	1044	pleD			Response regulator PleD
APNAJNJK_03320	CDS	1017	cheB_2	3.1.1.61	COG2201	Protein-glutamate methylesterase/protein-glutamine glutaminase
APNAJNJK_03321	CDS	2262	rcsC_9	2.7.13.3		Sensor histidine kinase RcsC
APNAJNJK_03322	CDS	2010				hypothetical protein
APNAJNJK_03323	CDS	516				hypothetical protein
APNAJNJK_03324	CDS	1617	yoaH		COG0840	Putative methyl-accepting chemotaxis protein YoaH
APNAJNJK_03325	CDS	1473	aam_1	3.5.1.13	COG0154	Acylamidase
APNAJNJK_03326	CDS	552				hypothetical protein
APNAJNJK_03327	CDS	1674				hypothetical protein
APNAJNJK_03328	CDS	885	dmlR_14			HTH-type transcriptional regulator DmlR
APNAJNJK_03329	CDS	1506	stp_2			Multidrug resistance protein Stp
APNAJNJK_03330	CDS	405	ctb		COG2346	Group 3 truncated hemoglobin ctb
APNAJNJK_03331	CDS	2271	dinG	3.1.-.-		3'-5' exonuclease DinG
APNAJNJK_03332	CDS	1665	fan1	3.1.4.1		Fanconi-associated nuclease 1 
APNAJNJK_03333	CDS	519				hypothetical protein
APNAJNJK_03334	CDS	516		2.3.1.-	COG0454	putative N-acetyltransferase
APNAJNJK_03335	CDS	246				hypothetical protein
APNAJNJK_03336	CDS	435				hypothetical protein
APNAJNJK_03337	CDS	738	bdcA_2		COG1028	Cyclic-di-GMP-binding biofilm dispersal mediator protein
APNAJNJK_03338	CDS	318	gdx_2			Guanidinium exporter
APNAJNJK_03339	CDS	639	comR_3			HTH-type transcriptional repressor ComR
APNAJNJK_03340	CDS	1317		1.1.99.3		Gluconate 2-dehydrogenase cytochrome c subunit
APNAJNJK_03341	CDS	1776		1.1.99.3		Gluconate 2-dehydrogenase flavoprotein
APNAJNJK_03342	CDS	714		1.1.99.3		Gluconate 2-dehydrogenase subunit 3
APNAJNJK_03343	CDS	576				hypothetical protein
APNAJNJK_03344	CDS	1410	ribZ_5			Riboflavin transporter RibZ
APNAJNJK_03345	CDS	891	pcpR_7			PCP degradation transcriptional activation protein
APNAJNJK_03346	CDS	963	cdhR_5		COG4977	HTH-type transcriptional regulator CdhR
APNAJNJK_03347	CDS	408				hypothetical protein
APNAJNJK_03348	CDS	996	rhaS_6			HTH-type transcriptional activator RhaS
APNAJNJK_03349	CDS	492				hypothetical protein
APNAJNJK_03350	CDS	978				hypothetical protein
APNAJNJK_03351	CDS	1521	argH_2	4.3.2.1	COG0165	Argininosuccinate lyase
APNAJNJK_03352	CDS	900				hypothetical protein
APNAJNJK_03353	CDS	1236	nepI_4		COG2814	Purine ribonucleoside efflux pump NepI
APNAJNJK_03354	CDS	981	dmlR_15			HTH-type transcriptional regulator DmlR
APNAJNJK_03355	CDS	411	cueR		COG0789	HTH-type transcriptional regulator CueR
APNAJNJK_03356	CDS	768				hypothetical protein
APNAJNJK_03357	CDS	1341	rstB_3	2.7.13.3		Sensor protein RstB
APNAJNJK_03358	CDS	516				hypothetical protein
APNAJNJK_03359	CDS	726				hypothetical protein
APNAJNJK_03360	CDS	753	trmR_1	2.1.1.-		tRNA 5-hydroxyuridine methyltransferase
APNAJNJK_03361	CDS	834	nimR_6			HTH-type transcriptional regulator NimR
APNAJNJK_03362	CDS	975	ephA_1	3.3.2.10		Epoxide hydrolase A
APNAJNJK_03363	CDS	444				hypothetical protein
APNAJNJK_03364	CDS	864	hcaB_3	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
APNAJNJK_03365	CDS	939	rhaS_7			HTH-type transcriptional activator RhaS
APNAJNJK_03366	CDS	1209				hypothetical protein
APNAJNJK_03367	CDS	1014				hypothetical protein
APNAJNJK_03368	CDS	594				hypothetical protein
APNAJNJK_03369	CDS	660				hypothetical protein
APNAJNJK_03370	CDS	480				hypothetical protein
APNAJNJK_03371	CDS	381				hypothetical protein
APNAJNJK_03372	CDS	312				hypothetical protein
APNAJNJK_03373	CDS	963				Zinc-type alcohol dehydrogenase-like protein
APNAJNJK_03374	CDS	897				hypothetical protein
APNAJNJK_03375	CDS	918	metR_2			HTH-type transcriptional regulator MetR
APNAJNJK_03376	CDS	501	sfnF	1.5.1.42	COG0431	NADH-dependent FMN reductase SfnF
APNAJNJK_03377	CDS	984				hypothetical protein
APNAJNJK_03378	CDS	1029	xecA1	4.4.1.23		2-hydroxypropyl-CoM lyase
APNAJNJK_03379	CDS	630				hypothetical protein
APNAJNJK_03380	CDS	390				hypothetical protein
APNAJNJK_03381	CDS	582				hypothetical protein
APNAJNJK_03382	CDS	510				hypothetical protein
APNAJNJK_03383	CDS	1923				hypothetical protein
APNAJNJK_03384	CDS	1248	sbnD_1			Staphyloferrin B transporter
APNAJNJK_03385	CDS	2130	iutA_2			Ferric aerobactin receptor
APNAJNJK_03386	CDS	1278				IS256 family transposase ISBcen18
APNAJNJK_03387	CDS	1641				hypothetical protein
APNAJNJK_03388	CDS	1140	dncV	2.7.7.-		Cyclic GMP-AMP synthase
APNAJNJK_03389	CDS	1077	capV	3.1.1.-	COG3621	cGAMP-activated phospholipase
APNAJNJK_03390	CDS	177				hypothetical protein
APNAJNJK_03391	CDS	942				hypothetical protein
APNAJNJK_03392	CDS	735				hypothetical protein
APNAJNJK_03393	CDS	1302				hypothetical protein
APNAJNJK_03394	CDS	1242				hypothetical protein
APNAJNJK_03395	CDS	684				hypothetical protein
APNAJNJK_03396	CDS	339	fdx_1		COG0633	2Fe-2S ferredoxin
APNAJNJK_03397	CDS	480	hmrR_2			HTH-type transcriptional regulator HmrR
APNAJNJK_03398	CDS	2496	actP_3	7.2.2.9		Copper-transporting P-type ATPase
APNAJNJK_03399	CDS	357	czrA		COG0640	HTH-type transcriptional repressor CzrA
APNAJNJK_03400	CDS	1311				hypothetical protein
APNAJNJK_03401	CDS	258				hypothetical protein
APNAJNJK_03402	CDS	1098	czcD_2		COG1230	Cadmium, cobalt and zinc/H(+)-K(+) antiporter
APNAJNJK_03403	CDS	378				hypothetical protein
APNAJNJK_03404	CDS	1308	acrA_2			Multidrug efflux pump subunit AcrA
APNAJNJK_03405	CDS	3177	oqxB32			multidrug efflux RND transporter permease subunit OqxB32
APNAJNJK_03406	CDS	1506	oprM_7		COG1538	Outer membrane protein OprM
APNAJNJK_03407	CDS	393	merR1_2			Mercuric resistance operon regulatory protein
APNAJNJK_03408	CDS	1197	rfnT_1			Riboflavin transporter RfnT
APNAJNJK_03409	CDS	975				hypothetical protein
APNAJNJK_03410	CDS	267				hypothetical protein
APNAJNJK_03411	CDS	1998				hypothetical protein
APNAJNJK_03412	CDS	600				hypothetical protein
APNAJNJK_03413	CDS	558				hypothetical protein
APNAJNJK_03414	CDS	273				hypothetical protein
APNAJNJK_03415	CDS	639	soj_2	3.6.-.-	COG1192	Chromosome-partitioning ATPase Soj
APNAJNJK_03416	CDS	858				hypothetical protein
APNAJNJK_03417	CDS	282				hypothetical protein
APNAJNJK_03418	CDS	774				hypothetical protein
APNAJNJK_03419	CDS	351				hypothetical protein
APNAJNJK_03420	CDS	249				hypothetical protein
APNAJNJK_03421	CDS	318				hypothetical protein
APNAJNJK_03422	CDS	210				hypothetical protein
APNAJNJK_03423	CDS	2052				hypothetical protein
APNAJNJK_03424	CDS	825				hypothetical protein
APNAJNJK_03425	CDS	207				hypothetical protein
APNAJNJK_03426	CDS	921				hypothetical protein
APNAJNJK_03427	CDS	249				hypothetical protein
APNAJNJK_03428	CDS	1722				hypothetical protein
APNAJNJK_03429	CDS	1263				hypothetical protein
APNAJNJK_03430	CDS	1059				hypothetical protein
APNAJNJK_03431	CDS	897				hypothetical protein
APNAJNJK_03432	CDS	1533				hypothetical protein
APNAJNJK_03433	CDS	657				hypothetical protein
APNAJNJK_03434	CDS	480				hypothetical protein
APNAJNJK_03435	CDS	939				hypothetical protein
APNAJNJK_03436	CDS	378				hypothetical protein
APNAJNJK_03437	CDS	525				hypothetical protein
APNAJNJK_03438	CDS	276				hypothetical protein
APNAJNJK_03439	CDS	1257	intA_1		COG0582	Prophage integrase IntA
APNAJNJK_03440	CDS	816	folP_1	2.5.1.15	COG0294	Dihydropteroate synthase
APNAJNJK_03441	CDS	1137				hypothetical protein
APNAJNJK_03442	CDS	225				hypothetical protein
APNAJNJK_03443	CDS	738				hypothetical protein
APNAJNJK_03444	CDS	333				hypothetical protein
APNAJNJK_03445	CDS	768	arsH_2	1.-.-.-		NADPH-dependent FMN reductase ArsH
APNAJNJK_03446	CDS	507	arsC_2	1.20.4.4	COG0394	Arsenate reductase
APNAJNJK_03447	CDS	1068	acr3_2		COG0798	Arsenical-resistance protein Acr3
APNAJNJK_03448	CDS	204				hypothetical protein
APNAJNJK_03449	CDS	1428				hypothetical protein
APNAJNJK_03450	CDS	237				hypothetical protein
APNAJNJK_03451	CDS	780				hypothetical protein
APNAJNJK_03452	CDS	882				hypothetical protein
APNAJNJK_03453	CDS	828	repA			Regulatory protein RepA
APNAJNJK_03454	CDS	1203	intA_2		COG0582	Prophage integrase IntA
APNAJNJK_03455	CDS	1593	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
APNAJNJK_03456	CDS	1461	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
APNAJNJK_03457	CDS	621				hypothetical protein
APNAJNJK_03458	CDS	390				hypothetical protein
APNAJNJK_03459	CDS	1305				hypothetical protein
APNAJNJK_03460	CDS	585				hypothetical protein
APNAJNJK_03461	CDS	891	hcaR_6			Hca operon transcriptional activator HcaR
APNAJNJK_03462	CDS	996				hypothetical protein
APNAJNJK_03463	CDS	927		1.1.1.215	COG1052	2-ketogluconate reductase
APNAJNJK_03464	CDS	243				hypothetical protein
APNAJNJK_03465	CDS	429				hypothetical protein
APNAJNJK_03466	CDS	210				hypothetical protein
APNAJNJK_03467	CDS	288				hypothetical protein
APNAJNJK_03468	CDS	936				hypothetical protein
APNAJNJK_03469	CDS	981				hypothetical protein
APNAJNJK_03470	CDS	1524	aam_2	3.5.1.13	COG0154	Acylamidase
APNAJNJK_03471	CDS	327				hypothetical protein
APNAJNJK_03472	CDS	552				hypothetical protein
APNAJNJK_03473	CDS	1023				hypothetical protein
APNAJNJK_03474	CDS	693	yedK_1	3.4.-.-	COG2135	SOS response-associated protein YedK
APNAJNJK_03475	CDS	195				hypothetical protein
APNAJNJK_03476	CDS	249				hypothetical protein
APNAJNJK_03477	CDS	1005				hypothetical protein
APNAJNJK_03478	CDS	357				hypothetical protein
APNAJNJK_03479	CDS	411				hypothetical protein
APNAJNJK_03480	CDS	9489				hypothetical protein
APNAJNJK_03481	CDS	1782				hypothetical protein
APNAJNJK_03482	CDS	1188				hypothetical protein
APNAJNJK_03483	CDS	474				hypothetical protein
APNAJNJK_03484	CDS	288				hypothetical protein
APNAJNJK_03485	CDS	645				hypothetical protein
APNAJNJK_03486	CDS	291				hypothetical protein
APNAJNJK_03487	CDS	1170				hypothetical protein
APNAJNJK_03488	CDS	1656				hypothetical protein
APNAJNJK_03489	CDS	309				hypothetical protein
APNAJNJK_03490	CDS	348				hypothetical protein
APNAJNJK_03491	CDS	441				hypothetical protein
APNAJNJK_03492	CDS	1254				hypothetical protein
APNAJNJK_03493	CDS	462				hypothetical protein
APNAJNJK_03494	CDS	534				hypothetical protein
APNAJNJK_03495	CDS	390				hypothetical protein
APNAJNJK_03496	CDS	642				hypothetical protein
APNAJNJK_03497	CDS	651				hypothetical protein
APNAJNJK_03498	CDS	426				hypothetical protein
APNAJNJK_03499	CDS	420				hypothetical protein
APNAJNJK_03500	CDS	1299				hypothetical protein
APNAJNJK_03501	CDS	1059				hypothetical protein
APNAJNJK_03502	CDS	2283				hypothetical protein
APNAJNJK_03503	CDS	1407				hypothetical protein
APNAJNJK_03504	CDS	720				hypothetical protein
APNAJNJK_03505	CDS	651				hypothetical protein
APNAJNJK_03506	CDS	234				hypothetical protein
APNAJNJK_03507	CDS	615				hypothetical protein
APNAJNJK_03508	CDS	609				hypothetical protein
APNAJNJK_03509	CDS	489				hypothetical protein
APNAJNJK_03510	CDS	231				hypothetical protein
APNAJNJK_03511	CDS	1167				hypothetical protein
APNAJNJK_03512	CDS	615				hypothetical protein
APNAJNJK_03513	CDS	438				hypothetical protein
APNAJNJK_03514	CDS	1962				hypothetical protein
APNAJNJK_03515	CDS	231				hypothetical protein
APNAJNJK_03516	CDS	660				hypothetical protein
APNAJNJK_03517	CDS	258				hypothetical protein
APNAJNJK_03518	CDS	186				hypothetical protein
APNAJNJK_03519	CDS	387				hypothetical protein
APNAJNJK_03520	CDS	345				hypothetical protein
APNAJNJK_03521	CDS	501				hypothetical protein
APNAJNJK_03522	CDS	210				hypothetical protein
APNAJNJK_03523	CDS	285				hypothetical protein
APNAJNJK_03524	CDS	189				hypothetical protein
APNAJNJK_03525	CDS	804				hypothetical protein
APNAJNJK_03526	CDS	222				hypothetical protein
APNAJNJK_03527	CDS	1212				hypothetical protein
APNAJNJK_03528	CDS	1161	rdgC_2			Recombination-associated protein RdgC
APNAJNJK_03529	CDS	1785				hypothetical protein
APNAJNJK_03530	CDS	615				hypothetical protein
APNAJNJK_03531	CDS	489				hypothetical protein
APNAJNJK_03532	CDS	753				hypothetical protein
APNAJNJK_03533	CDS	474				hypothetical protein
APNAJNJK_03534	CDS	282				hypothetical protein
APNAJNJK_03535	CDS	744				hypothetical protein
APNAJNJK_03536	CDS	1002				hypothetical protein
APNAJNJK_03537	CDS	648				hypothetical protein
APNAJNJK_03538	CDS	345				hypothetical protein
APNAJNJK_03539	CDS	1086				hypothetical protein
APNAJNJK_03540	CDS	969				hypothetical protein
APNAJNJK_03541	CDS	1476	hpyO	1.14.13.-	COG2072	FAD-dependent urate hydroxylase
APNAJNJK_03542	CDS	975	dppB_7		COG0601	Dipeptide transport system permease protein DppB
APNAJNJK_03543	CDS	936	ddpC_3		COG1173	putative D,D-dipeptide transport system permease protein DdpC
APNAJNJK_03544	CDS	1023	oppD_5		COG0444	Oligopeptide transport ATP-binding protein OppD
APNAJNJK_03545	CDS	1035	btuD_13	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
APNAJNJK_03546	CDS	1572	hbpA_4		COG0747	Heme-binding protein A
APNAJNJK_03547	CDS	1359				hypothetical protein
APNAJNJK_03548	CDS	1170				hypothetical protein
APNAJNJK_03549	CDS	900	oxyR_2			Hydrogen peroxide-inducible genes activator
APNAJNJK_03550	CDS	993				hypothetical protein
APNAJNJK_03551	CDS	1047	yjmC_1	1.1.1.-	COG2055	putative oxidoreductase YjmC
APNAJNJK_03552	CDS	972				hypothetical protein
APNAJNJK_03553	CDS	771				hypothetical protein
APNAJNJK_03554	CDS	795				hypothetical protein
APNAJNJK_03555	CDS	858				hypothetical protein
APNAJNJK_03556	CDS	216				hypothetical protein
APNAJNJK_03557	CDS	873				hypothetical protein
APNAJNJK_03558	CDS	546				hypothetical protein
APNAJNJK_03559	CDS	1914				hypothetical protein
APNAJNJK_03560	CDS	429				hypothetical protein
APNAJNJK_03561	CDS	453				hypothetical protein
APNAJNJK_03562	CDS	987				hypothetical protein
APNAJNJK_03563	CDS	999				hypothetical protein
APNAJNJK_03564	CDS	1251	uctC_3	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
APNAJNJK_03565	CDS	846	mcl2_2	3.1.2.30	COG2301	(3S)-malyl-CoA thioesterase
APNAJNJK_03566	CDS	882	cynR_5			HTH-type transcriptional regulator CynR
APNAJNJK_03567	CDS	864	pheA_2			Bifunctional chorismate mutase/prephenate dehydratase
APNAJNJK_03568	CDS	444				hypothetical protein
APNAJNJK_03569	CDS	603				hypothetical protein
APNAJNJK_03570	CDS	2196	fhuE_1		COG4773	FhuE receptor
APNAJNJK_03571	CDS	519				hypothetical protein
APNAJNJK_03572	CDS	669				hypothetical protein
APNAJNJK_03573	CDS	1146	hmo	1.1.3.46		4-hydroxymandelate oxidase
APNAJNJK_03574	CDS	423				hypothetical protein
APNAJNJK_03575	CDS	804				hypothetical protein
APNAJNJK_03576	CDS	1176				hypothetical protein
APNAJNJK_03577	CDS	2166	fhuA_5		COG1629	Ferrichrome outer membrane transporter/phage receptor
APNAJNJK_03578	CDS	2148	fhuA_6		COG1629	Ferrichrome outer membrane transporter/phage receptor
APNAJNJK_03579	CDS	816				hypothetical protein
APNAJNJK_03580	CDS	942				hypothetical protein
APNAJNJK_03581	CDS	900	pgrR_6			HTH-type transcriptional regulator PgrR
APNAJNJK_03582	CDS	909				hypothetical protein
APNAJNJK_03583	CDS	726				hypothetical protein
APNAJNJK_03584	CDS	450				hypothetical protein
APNAJNJK_03585	CDS	786	aphA_3	2.7.1.95		Aminoglycoside 3'-phosphotransferase
APNAJNJK_03586	CDS	708				hypothetical protein
APNAJNJK_03587	CDS	798				hypothetical protein
APNAJNJK_03588	CDS	477				hypothetical protein
APNAJNJK_03589	CDS	1302	murA_2	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
APNAJNJK_03590	CDS	795	menH_2	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
APNAJNJK_03591	CDS	1347	pucI		COG1953	putative allantoin permease
APNAJNJK_03592	CDS	1380				hypothetical protein
APNAJNJK_03593	CDS	996				hypothetical protein
APNAJNJK_03594	CDS	744	tsaC1_2	1.2.1.62		4-formylbenzenesulfonate dehydrogenase TsaC1/TsaC2
APNAJNJK_03595	CDS	663	slmA_2			Nucleoid occlusion factor SlmA
APNAJNJK_03596	CDS	669	trmR_2	2.1.1.-		tRNA 5-hydroxyuridine methyltransferase
APNAJNJK_03597	CDS	1566	mdtL_2			Multidrug resistance protein MdtL
APNAJNJK_03598	CDS	900	dmlR_16			HTH-type transcriptional regulator DmlR
APNAJNJK_03599	CDS	2685	rcsC_10	2.7.13.3		Sensor histidine kinase RcsC
APNAJNJK_03600	CDS	915	rcsC_11	2.7.13.3		Sensor histidine kinase RcsC
APNAJNJK_03601	CDS	1734	hxuB		COG2831	Heme/hemopexin transporter protein HuxB
APNAJNJK_03602	CDS	14661				hypothetical protein
APNAJNJK_03603	CDS	756				hypothetical protein
APNAJNJK_03604	CDS	1299				hypothetical protein
APNAJNJK_03605	CDS	993				hypothetical protein
APNAJNJK_03606	CDS	924	yjiE_2			HTH-type transcriptional regulator YjiE
APNAJNJK_03607	CDS	939	nanA	4.1.3.3	COG0329	N-acetylneuraminate lyase
APNAJNJK_03608	CDS	969				hypothetical protein
APNAJNJK_03609	CDS	705	entA	1.3.1.28	COG1028	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase
APNAJNJK_03610	CDS	561				hypothetical protein
APNAJNJK_03611	CDS	372	crcB_1		COG0239	Putative fluoride ion transporter CrcB
APNAJNJK_03612	CDS	1473				hypothetical protein
APNAJNJK_03613	CDS	918	yjiE_3			HTH-type transcriptional regulator YjiE
APNAJNJK_03614	CDS	954				hypothetical protein
APNAJNJK_03615	CDS	987				hypothetical protein
APNAJNJK_03616	CDS	1359	qseC_3	2.7.13.3		Sensor protein QseC
APNAJNJK_03617	CDS	690	qseB_3			Transcriptional regulatory protein QseB
APNAJNJK_03618	CDS	762				hypothetical protein
APNAJNJK_03619	CDS	753				hypothetical protein
APNAJNJK_03620	CDS	1626	trg_1		COG0840	Methyl-accepting chemotaxis protein III
APNAJNJK_03621	CDS	507	fecI_10		COG1595	putative RNA polymerase sigma factor FecI
APNAJNJK_03622	CDS	978	fecR_8		COG3712	Protein FecR
APNAJNJK_03623	CDS	2391	fhuA_7		COG1629	Ferrichrome outer membrane transporter/phage receptor
APNAJNJK_03624	CDS	4212	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase
APNAJNJK_03625	CDS	552				hypothetical protein
APNAJNJK_03626	CDS	1299	dctM_4		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
APNAJNJK_03627	CDS	1032			COG1638	putative protein
APNAJNJK_03628	CDS	552	greB			Transcription elongation factor GreB
APNAJNJK_03629	CDS	846		3.1.3.97	COG0613	3',5'-nucleoside bisphosphate phosphatase
APNAJNJK_03630	CDS	936	menH_3	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
APNAJNJK_03631	CDS	549				hypothetical protein
APNAJNJK_03632	CDS	1179	cfa	2.1.1.79	COG2230	Cyclopropane-fatty-acyl-phospholipid synthase
APNAJNJK_03633	CDS	1644	alkJ_2	1.1.99.-		Alcohol dehydrogenase [acceptor]
APNAJNJK_03634	CDS	888	cynR_6			HTH-type transcriptional regulator CynR
APNAJNJK_03635	CDS	924				hypothetical protein
APNAJNJK_03636	CDS	978	argP_4			HTH-type transcriptional regulator ArgP
APNAJNJK_03637	CDS	1326	abaF_5			Fosfomycin resistance protein AbaF
APNAJNJK_03638	CDS	1311	ylmB_1	3.5.1.-	COG0624	N-formyl-4-amino-5-aminomethyl-2-methylpyrimidine deformylase
APNAJNJK_03639	CDS	2436				hypothetical protein
APNAJNJK_03640	CDS	792	trpA_2	4.2.1.20	COG0159	Tryptophan synthase alpha chain
APNAJNJK_03641	CDS	1209	trpB_2	4.2.1.20	COG0133	Tryptophan synthase beta chain
APNAJNJK_03642	CDS	876	trpI_3			HTH-type transcriptional regulator TrpI
APNAJNJK_03643	CDS	1560	fliC		COG1344	Flagellin
APNAJNJK_03644	CDS	1692	dld	1.1.5.12	COG0277	Quinone-dependent D-lactate dehydrogenase
APNAJNJK_03645	CDS	966				hypothetical protein
APNAJNJK_03646	CDS	750				hypothetical protein
APNAJNJK_03647	CDS	1458	betC	3.1.6.6	COG3119	Choline-sulfatase
APNAJNJK_03648	CDS	780				hypothetical protein
APNAJNJK_03649	CDS	1611	alkJ_3	1.1.99.-		Alcohol dehydrogenase [acceptor]
APNAJNJK_03650	CDS	954	ophA1_2	1.-.-.-		Phthalate dioxygenase reductase
APNAJNJK_03651	CDS	1425	pobA	1.14.12.-		Phenoxybenzoate dioxygenase subunit alpha
APNAJNJK_03652	CDS	1497	araE_1	1.2.1.26		Alpha-ketoglutaric semialdehyde dehydrogenase 1
APNAJNJK_03653	CDS	1281	sauU			putative sulfoacetate transporter SauU
APNAJNJK_03654	CDS	354	yidH		COG2149	Inner membrane protein YidH
APNAJNJK_03655	CDS	330				hypothetical protein
APNAJNJK_03656	CDS	294				hypothetical protein
